backers_count,usd_pledged,duration,staff_pick,state,start_backers_count,category_pos,usd_goal,start_usd_pledged_amount,completed_time,AT,AU,BE,CA,CH,DE,DK,ES,FR,GB,HK,IE,IT,JP,LU,MX,NL,NO,NZ,SE,SG,US,art,comics,crafts,dance,design,fashion,film & video,food,games,journalism,music,photography,publishing,technology,theater,launched_month
278,10373.55,2592000,1,1,143.0,8,10000.0,5523.55,0.7364807098765432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
278,10373.55,2592000,1,1,143.0,8,10000.0,5523.55,0.7364807098765432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
689,29380.77,2592000,0,1,444.0,5,15000.0,19992.66,0.7713082561728395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
689,29380.77,2592000,0,1,445.0,5,15000.0,20041.66,0.7713082561728395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
58,9386.0,1757312,0,1,14.0,8,5000.0,5751.0,0.4919854869254862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
58,9386.0,1757312,0,1,14.0,8,5000.0,5751.0,0.4919854869254862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
59,7372.26924336,2592000,0,1,37.0,5,6986.756596679998,4457.15991504,0.6440443672839506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
59,7372.26924336,2592000,0,1,37.0,5,6986.756596679998,4457.15991504,0.6440443672839506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
11,141.0,2592000,0,0,9.0,3,350.0,102.0,0.2111226851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11,141.0,2592000,0,0,9.0,3,350.0,102.0,0.2111226851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12,854.0,2218424,0,1,3.0,3,800.0,159.0,0.3671453247891296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
12,854.0,2218424,0,1,3.0,3,800.0,159.0,0.3671453247891296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
15,906.0,2721039,0,1,6.0,3,500.0,363.0,0.4853657003813617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
15,906.0,2721039,0,1,6.0,3,500.0,363.0,0.4853657003813617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
13,435.42708952,2849346,0,1,7.0,6,405.3177695,174.86566627,0.3038402496572898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
13,435.42708952,2849346,0,1,7.0,6,405.3177695,174.86566627,0.3038402496572898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
9,285.3842911722,2592000,0,0,3.0,12,1322.99982,133.2393118722,0.15771682098765433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
9,285.3842911722,2592000,0,0,3.0,12,1322.99982,133.2393118722,0.15771682098765433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
27,2692.97613234,3888000,0,1,10.0,11,2340.70068,495.05819382,0.20179475308641973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
27,2692.97613234,3888000,0,1,10.0,11,2340.70068,495.05819382,0.20179475308641973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
27,2692.97613234,3888000,0,1,25.0,11,2340.70068,2609.8812582,0.9795725308641976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
27,2692.97613234,3888000,0,1,25.0,11,2340.70068,2609.8812582,0.9795725308641976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
41,1919.9851936,2419200,1,0,27.0,6,3610.3520000000003,1230.30867692,0.6998578042328042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
41,1919.9851936,2419200,1,0,27.0,6,3610.3520000000003,1230.30867692,0.6998578042328042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
21,402.77461342,2592000,0,1,3.0,13,259.019044,42.73814226,0.20038425925925926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
21,402.77461342,2592000,0,1,3.0,13,259.019044,42.73814226,0.20038425925925926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
69,2221.0,2592000,1,1,52.0,3,1000.0,1724.0,0.30485609567901234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
69,2221.0,2592000,1,1,52.0,3,1000.0,1724.0,0.30485609567901234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1,1.0,1728000,0,0,1.0,7,7000.0,1.0,0.6426944444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
1,1.0,1728000,0,0,1.0,7,7000.0,1.0,0.6426944444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
11,569.0,1296000,0,1,9.0,14,200.0,479.0,0.9378364197530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
11,569.0,1296000,0,1,9.0,14,200.0,479.0,0.9378364197530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
8,166.0,1692841,0,1,3.0,2,150.0,46.0,0.17278704851784665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
8,166.0,1692841,0,1,3.0,2,150.0,46.0,0.17278704851784665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1,1.0,2501273,0,0,1.0,12,2900.0,1.0,0.458139915155203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
1,1.0,2501273,0,0,1.0,12,2900.0,1.0,0.458139915155203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
2,51.0,5184000,0,0,2.0,3,2500.0,21.0,0.020380979938271603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
2,51.0,5184000,0,0,2.0,3,2500.0,21.0,0.020380979938271603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
2,51.0,5184000,0,0,2.0,3,2500.0,51.0,0.603714313271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
2,51.0,5184000,0,0,2.0,3,2500.0,51.0,0.603714313271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1,1.16322894,3888000,0,0,1.0,12,5816.1447,1.16322894,0.16504938271604938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,1.16322894,3888000,0,0,1.0,12,5816.1447,1.16322894,0.16504938271604938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,1.16322894,3888000,0,0,1.0,12,5816.1447,1.16322894,0.9428271604938272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,1.16322894,3888000,0,0,1.0,12,5816.1447,1.16322894,0.9428271604938272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,206.0,2592000,0,0,7.0,2,10000.0,206.0,0.6378167438271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
7,206.0,2592000,0,0,7.0,2,10000.0,206.0,0.6378167438271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
3,8.178688000000001,4905872,0,0,2.0,2,8762.880000000001,2.336768,0.5134198364735159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
3,8.178688000000001,4905872,0,0,2.0,2,8762.880000000001,2.336768,0.5134198364735159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25,2211.0,2592000,0,0,22.0,10,5000.0,1561.0,0.6006940586419753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
25,2211.0,2592000,0,0,22.0,10,5000.0,1561.0,0.6006940586419753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
98,3946.68433668,2592000,1,1,95.0,10,3774.1620000000003,3911.63854668,0.4772654320987654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
37,1001.0,2592000,0,1,36.0,1,800.0,988.0,0.8927195216049383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
37,1001.0,2592000,0,1,36.0,1,800.0,988.0,0.8927195216049383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
278,7754.3054273307,2592000,0,1,239.0,4,6061.86355504,7299.358263970699,0.17027970679012347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
278,7754.3054273307,2592000,0,1,239.0,4,6061.86355504,7299.358263970699,0.17027970679012347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
2,6.0,3315075,0,0,2.0,18,666.0,6.0,0.3170652247686704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
2,6.0,3315075,0,0,2.0,18,666.0,6.0,0.3170652247686704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
198,4814.0,1555200,0,1,45.0,1,550.0,1266.0,0.13059927983539096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
198,4814.0,1555200,0,1,45.0,1,550.0,1266.0,0.13059927983539096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
20,1083.4000676758,3888000,0,1,13.0,10,1051.3762,462.56242157580004,0.7362834362139917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
20,1083.4000676758,3888000,0,1,13.0,10,1051.3762,462.56242157580004,0.7362834362139917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
306,12260.7424249184,1814400,0,1,261.0,4,8131.28932,10539.8659215584,0.4007936507936508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
306,12260.7424249184,1814400,0,1,261.0,4,8131.28932,10539.8659215584,0.4007936507936508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
56,1871.0,1036782,0,1,22.0,1,300.0,692.0,0.03123318113161687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
56,1871.0,1036782,0,1,22.0,1,300.0,692.0,0.03123318113161687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
192,7679.24226972,2160000,0,1,87.0,1,1090.49166,3236.70041262,0.34196481481481483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
192,7679.24226972,2160000,0,1,87.0,1,1090.49166,3236.70041262,0.34196481481481483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
27,703.21,2592000,0,1,18.0,4,200.0,483.0,0.6298641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
27,703.21,2592000,0,1,18.0,4,200.0,483.0,0.6298641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
106,2510.0,1135685,0,1,96.0,4,1000.0,2076.0,0.6703839532969089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
106,2510.0,1135685,0,1,96.0,4,1000.0,2076.0,0.6703839532969089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
8,152.0,2592000,0,0,6.0,10,300.0,119.0,0.070375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
8,152.0,2592000,0,0,6.0,10,300.0,119.0,0.070375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
46,2103.41280265,1296000,0,1,41.0,4,365.302675,1854.2763783,0.770783950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
46,2103.41280265,1296000,0,1,41.0,4,365.302675,1854.2763783,0.770783950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
16,477.7240747,3456001,0,1,14.0,6,349.5542010000001,425.29094455,0.6893823236740961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
16,477.7240747,3456001,0,1,14.0,6,349.5542010000001,425.29094455,0.6893823236740961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
3,61.0,5183164,0,0,1.0,6,5000.0,1.0,0.03317741827192811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
3,61.0,5183164,0,0,1.0,6,5000.0,1.0,0.03317741827192811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
3,61.0,5183164,0,0,3.0,6,5000.0,61.0,0.6166048382802474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
3,61.0,5183164,0,0,3.0,6,5000.0,61.0,0.6166048382802474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
87,18178.0,2592000,0,1,67.0,8,15000.0,14148.0,0.7138869598765432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
87,18178.0,2592000,0,1,67.0,8,15000.0,14148.0,0.7138869598765432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
12,327.5857325,1649924,0,1,9.0,6,327.5857325,123.17223542,0.7905358064977538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
12,327.5857325,1649924,0,1,9.0,6,327.5857325,123.17223542,0.7905358064977538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1,1.2882929,2592000,0,0,1.0,14,2820.0731580999995,1.2882929,0.17972145061728395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1,1.2882929,2592000,0,0,1.0,14,2820.0731580999995,1.2882929,0.17972145061728395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
27,726.0,2592000,0,1,23.0,7,500.0,611.0,0.7747534722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
27,726.0,2592000,0,1,23.0,7,500.0,611.0,0.7747534722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
87,2310.9762971376,2592000,0,1,42.0,2,2230.753776,1018.6775579376,0.28086342592592595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
87,2310.9762971376,2592000,0,1,42.0,2,2230.753776,1018.6775579376,0.28086342592592595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,7.0,5184000,0,0,3.0,5,5000.0,7.0,0.3914099151234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,7.0,5184000,0,0,3.0,5,5000.0,7.0,0.3914099151234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,7.0,5184000,0,0,3.0,5,5000.0,7.0,0.9747432484567902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,7.0,5184000,0,0,3.0,5,5000.0,7.0,0.9747432484567902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
388,27724.0,2721391,0,1,341.0,2,5000.0,24669.0,0.8042177695156632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
388,27724.0,2721391,0,1,340.0,2,5000.0,24019.0,0.8042177695156632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,60.059153088,2592000,0,0,2.0,3,6173.4024,60.059153088,0.5334930555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
2,60.059153088,2592000,0,0,2.0,3,6173.4024,60.059153088,0.5334930555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
150,4308.0,2592000,0,1,105.0,2,2500.0,3045.0,0.4972665895061729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
150,4308.0,2592000,0,1,104.0,2,2500.0,3000.0,0.4972665895061729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,1.0,5184000,0,0,1.0,5,3000.0,1.0,0.5631496913580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
1,1.0,5184000,0,0,1.0,5,3000.0,1.0,0.5631496913580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
61,1957.0,2592000,0,1,50.0,2,1200.0,1708.0,0.5734436728395061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
61,1957.0,2592000,0,1,50.0,2,1200.0,1708.0,0.5734436728395061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
126,16143.0,2683713,0,1,67.0,9,15000.0,10317.0,0.7773234321255663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
126,16143.0,2683713,0,1,67.0,9,15000.0,10317.0,0.7773234321255663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
14,501.0,2592000,0,0,14.0,8,5000.0,501.0,0.7378476080246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
14,501.0,2592000,0,0,14.0,8,5000.0,501.0,0.7378476080246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
17,398.41192783,1728000,0,1,5.0,15,348.46524300000004,29.03877025,0.2611747685185185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
17,398.41192783,1728000,0,1,5.0,15,348.46524300000004,29.03877025,0.2611747685185185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
3,154.52812111,1296000,0,0,3.0,2,319.27297749999997,39.58984921,0.0037291666666666662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
3,154.52812111,1296000,0,0,3.0,2,319.27297749999997,39.58984921,0.0037291666666666662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
17,256.67711658,2592000,0,1,7.0,15,191.55008700000002,81.72803712,0.10490663580246913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
17,256.67711658,2592000,0,1,7.0,15,191.55008700000002,81.72803712,0.10490663580246913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
34,2624.93028,2559680,0,1,20.0,9,2624.93028,1790.20245096,0.4936867108388549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
34,2624.93028,2559680,0,1,20.0,9,2624.93028,1790.20245096,0.4936867108388549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
322,11843.48710944,2592000,1,1,151.0,12,6498.8406,5583.80384352,0.2846408179012346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
